FamilyID	SampleID	FatherID	MotherID	Sex	Population	Superpopulation
	HGDP00900			1.0	Russian	Europe (HGDP)
	HGDP00901			2.0	Russian	Europe (HGDP)
	HGDP00902			2.0	Russian	Europe (HGDP)
	HGDP00904			1.0	Mandenka	Africa (HGDP)
	HGDP00905			1.0	Mandenka	Africa (HGDP)
	HGDP00906			1.0	Mandenka	Africa (HGDP)
	HGDP00907			1.0	Mandenka	Africa (HGDP)
	HGDP00908			1.0	Mandenka	Africa (HGDP)
	HGDP00909			2.0	Mandenka	Africa (HGDP)
	HGDP00910			2.0	Mandenka	Africa (HGDP)
	HGDP00911			1.0	Mandenka	Africa (HGDP)
	HGDP00912			1.0	Mandenka	Africa (HGDP)
	HGDP00913			1.0	Mandenka	Africa (HGDP)
	HGDP00914			2.0	Mandenka	Africa (HGDP)
	HGDP00916			2.0	Mandenka	Africa (HGDP)
	HGDP00917			2.0	Mandenka	Africa (HGDP)
	HGDP00918			2.0	Mandenka	Africa (HGDP)
	HGDP00919			1.0	Mandenka	Africa (HGDP)
	HGDP00920			2.0	Yoruba	Africa (HGDP)
	HGDP00924			2.0	Yoruba	Africa (HGDP)
	HGDP00925			2.0	Yoruba	Africa (HGDP)
	HGDP00926			2.0	Yoruba	Africa (HGDP)
	HGDP00929			1.0	Yoruba	Africa (HGDP)
	HGDP00930			1.0	Yoruba	Africa (HGDP)
	HGDP00931			1.0	Yoruba	Africa (HGDP)
	HGDP00933			2.0	Yoruba	Africa (HGDP)
	HGDP00934			2.0	Yoruba	Africa (HGDP)
	HGDP00935			2.0	Yoruba	Africa (HGDP)
	HGDP00937			1.0	Yoruba	Africa (HGDP)
	HGDP00938			2.0	Yoruba	Africa (HGDP)
	HGDP00939			2.0	Yoruba	Africa (HGDP)
	HGDP00940			1.0	Yoruba	Africa (HGDP)
	HGDP00941			1.0	Yoruba	Africa (HGDP)
	HGDP00942			1.0	Yoruba	Africa (HGDP)
	HGDP00943			1.0	Yoruba	Africa (HGDP)
	HGDP00944			1.0	Yoruba	Africa (HGDP)
	HGDP00945			1.0	Yakut	East Asia (HGDP)
	HGDP00946			1.0	Yakut	East Asia (HGDP)
	HGDP00947			1.0	Yakut	East Asia (HGDP)
	HGDP00948			1.0	Yakut	East Asia (HGDP)
	HGDP00949			1.0	Yakut	East Asia (HGDP)
	HGDP00950			1.0	Yakut	East Asia (HGDP)
	HGDP00952			1.0	Yakut	East Asia (HGDP)
	HGDP00953			1.0	Yakut	East Asia (HGDP)
	HGDP00954			1.0	Yakut	East Asia (HGDP)
	HGDP00955			2.0	Yakut	East Asia (HGDP)
	HGDP00957			2.0	Yakut	East Asia (HGDP)
	HGDP00958			1.0	Yakut	East Asia (HGDP)
	HGDP00959			2.0	Yakut	East Asia (HGDP)
	HGDP00960			1.0	Yakut	East Asia (HGDP)
	HGDP00961			1.0	Yakut	East Asia (HGDP)
	HGDP00962			1.0	Yakut	East Asia (HGDP)
	HGDP00963			2.0	Yakut	East Asia (HGDP)
	HGDP00964			1.0	Yakut	East Asia (HGDP)
	HGDP00965			1.0	Yakut	East Asia (HGDP)
	HGDP00966			2.0	Yakut	East Asia (HGDP)
	HGDP00967			2.0	Yakut	East Asia (HGDP)
	HGDP00968			1.0	Yakut	East Asia (HGDP)
	HGDP00969			1.0	Yakut	East Asia (HGDP)
	HGDP00970			2.0	Colombian	America (HGDP)
	HGDP00971			1.0	Han	East Asia (HGDP)
	HGDP00972			2.0	Han	East Asia (HGDP)
	HGDP00973			1.0	Han	East Asia (HGDP)
	HGDP00974			2.0	Han	East Asia (HGDP)
	HGDP00975			2.0	Han	East Asia (HGDP)
	HGDP00976			2.0	Han	East Asia (HGDP)
	HGDP00977			1.0	Han	East Asia (HGDP)
	HGDP00981			1.0	Biaka	Africa (HGDP)
	HGDP00983			1.0	Mbuti	Africa (HGDP)
	HGDP00984			1.0	Mbuti	Africa (HGDP)
	HGDP00985			1.0	Biaka	Africa (HGDP)
	HGDP00986			1.0	Biaka	Africa (HGDP)
	HGDP00992			1.0	San	Africa (HGDP)
	HGDP00993			1.0	Bantu South Africa	Africa (HGDP)
	HGDP00994			1.0	Bantu South Africa	Africa (HGDP)
	HGDP00995			2.0	Karitiana	America (HGDP)
	HGDP00999			2.0	Karitiana	America (HGDP)
	HGDP01001			2.0	Karitiana	America (HGDP)
	HGDP01006			2.0	Karitiana	America (HGDP)
	HGDP01009			1.0	Karitiana	America (HGDP)
	HGDP01010			2.0	Karitiana	America (HGDP)
	HGDP01013			1.0	Karitiana	America (HGDP)
	HGDP01014			2.0	Karitiana	America (HGDP)
	HGDP01019			1.0	Karitiana	America (HGDP)
	HGDP01021			2.0	Han	East Asia (HGDP)
	HGDP01023			2.0	Han	East Asia (HGDP)
	HGDP01024			2.0	Han	East Asia (HGDP)
	HGDP01027			2.0	Bougainville	Oceania (HGDP)
	HGDP01029			1.0	San	Africa (HGDP)
	HGDP01031			1.0	Bantu South Africa	Africa (HGDP)
	HGDP01033			1.0	Bantu South Africa	Africa (HGDP)
	HGDP01037			1.0	Pima	America (HGDP)
	HGDP01041			2.0	Pima	America (HGDP)
	HGDP01043			1.0	Pima	America (HGDP)
	HGDP01050			1.0	Pima	America (HGDP)
	HGDP01051			2.0	Pima	America (HGDP)
	HGDP01053			2.0	Pima	America (HGDP)
	HGDP01055			1.0	Pima	America (HGDP)
	HGDP01056			2.0	Pima	America (HGDP)
	HGDP01057			1.0	Pima	America (HGDP)
	HGDP01058			2.0	Pima	America (HGDP)
	HGDP01059			1.0	Pima	America (HGDP)
	HGDP01060			1.0	Pima	America (HGDP)
	HGDP01062			2.0	Sardinian	Europe (HGDP)
	HGDP01063			1.0	Sardinian	Europe (HGDP)
	HGDP01064			2.0	Sardinian	Europe (HGDP)
	HGDP01065			2.0	Sardinian	Europe (HGDP)
	HGDP01066			1.0	Sardinian	Europe (HGDP)
	HGDP01067			1.0	Sardinian	Europe (HGDP)
	HGDP01068			2.0	Sardinian	Europe (HGDP)
	HGDP01069			1.0	Sardinian	Europe (HGDP)
	HGDP01070			2.0	Sardinian	Europe (HGDP)
	HGDP01071			1.0	Sardinian	Europe (HGDP)
	HGDP01072			2.0	Sardinian	Europe (HGDP)
	HGDP01073			1.0	Sardinian	Europe (HGDP)
	HGDP01074			2.0	Sardinian	Europe (HGDP)
	HGDP01075			1.0	Sardinian	Europe (HGDP)
	HGDP01077			1.0	Sardinian	Europe (HGDP)
	HGDP01081			1.0	Mbuti	Africa (HGDP)
	HGDP01086			1.0	Biaka	Africa (HGDP)
	HGDP01087			1.0	Biaka	Africa (HGDP)
	HGDP01090			1.0	Biaka	Africa (HGDP)
	HGDP01092			1.0	Biaka	Africa (HGDP)
	HGDP01094			1.0	Biaka	Africa (HGDP)
	HGDP01096			1.0	Tujia	East Asia (HGDP)
	HGDP01097			1.0	Tujia	East Asia (HGDP)
	HGDP01099			1.0	Tujia	East Asia (HGDP)
	HGDP01100			1.0	Tujia	East Asia (HGDP)
	HGDP01101			1.0	Tujia	East Asia (HGDP)
	HGDP01102			1.0	Tujia	East Asia (HGDP)
	HGDP01103			1.0	Tujia	East Asia (HGDP)
	HGDP01104			1.0	Tujia	East Asia (HGDP)
	HGDP01149			1.0	Bergamo Italian	Europe (HGDP)
	HGDP01151			1.0	Bergamo Italian	Europe (HGDP)
	HGDP01152			1.0	Bergamo Italian	Europe (HGDP)
	HGDP01155			1.0	Bergamo Italian	Europe (HGDP)
	HGDP01156			2.0	Bergamo Italian	Europe (HGDP)
	HGDP01161			1.0	Tuscan	Europe (HGDP)
	HGDP01162			1.0	Tuscan	Europe (HGDP)
	HGDP01164			1.0	Tuscan	Europe (HGDP)
	HGDP01166			1.0	Tuscan	Europe (HGDP)
	HGDP01167			1.0	Tuscan	Europe (HGDP)
	HGDP01169			2.0	Tuscan	Europe (HGDP)
	HGDP01171			2.0	Bergamo Italian	Europe (HGDP)
	HGDP01173			1.0	Bergamo Italian	Europe (HGDP)
	HGDP01174			1.0	Bergamo Italian	Europe (HGDP)
	HGDP01177			2.0	Bergamo Italian	Europe (HGDP)
	HGDP01180			1.0	Yi	East Asia (HGDP)
	HGDP01181			1.0	Yi	East Asia (HGDP)
	HGDP01182			1.0	Yi	East Asia (HGDP)
	HGDP01183			1.0	Yi	East Asia (HGDP)
	HGDP01184			1.0	Yi	East Asia (HGDP)
	HGDP01185			1.0	Yi	East Asia (HGDP)
	HGDP01186			1.0	Yi	East Asia (HGDP)
	HGDP01187			1.0	Yi	East Asia (HGDP)
	HGDP01189			1.0	Miao	East Asia (HGDP)
	HGDP01190			1.0	Miao	East Asia (HGDP)
	HGDP01192			1.0	Miao	East Asia (HGDP)
	HGDP01193			1.0	Miao	East Asia (HGDP)
	HGDP01194			1.0	Miao	East Asia (HGDP)
	HGDP01195			1.0	Miao	East Asia (HGDP)
	HGDP01196			2.0	Miao	East Asia (HGDP)
	HGDP01197			2.0	Miao	East Asia (HGDP)
	HGDP01200			1.0	Mandenka	Africa (HGDP)
	HGDP01201			2.0	Mandenka	Africa (HGDP)
	HGDP01202			1.0	Mandenka	Africa (HGDP)
	HGDP01204			1.0	Oroqen	East Asia (HGDP)
	HGDP01205			1.0	Oroqen	East Asia (HGDP)
	HGDP01206			1.0	Oroqen	East Asia (HGDP)
	HGDP01207			1.0	Oroqen	East Asia (HGDP)
	HGDP01209			2.0	Oroqen	East Asia (HGDP)
	HGDP01212			2.0	Oroqen	East Asia (HGDP)
	HGDP01213			1.0	Daur	East Asia (HGDP)
	HGDP01214			1.0	Daur	East Asia (HGDP)
	HGDP01216			1.0	Daur	East Asia (HGDP)
	HGDP01217			1.0	Daur	East Asia (HGDP)
	HGDP01218			1.0	Daur	East Asia (HGDP)
	HGDP01220			1.0	Daur	East Asia (HGDP)
	HGDP01221			1.0	Daur	East Asia (HGDP)
	HGDP01222			2.0	Daur	East Asia (HGDP)
	HGDP01224			1.0	Mongolian	East Asia (HGDP)
	HGDP01225			1.0	Mongolian	East Asia (HGDP)
	HGDP01226			1.0	Mongolian	East Asia (HGDP)
	HGDP01227			1.0	Mongolian	East Asia (HGDP)
	HGDP01229			1.0	Mongolian	East Asia (HGDP)
	HGDP01230			1.0	Mongolian	East Asia (HGDP)
	HGDP01231			2.0	Mongolian	East Asia (HGDP)
	HGDP01232			2.0	Mongolian	East Asia (HGDP)
	HGDP01233			1.0	Hezhen	East Asia (HGDP)
	HGDP01234			2.0	Hezhen	East Asia (HGDP)
	HGDP01236			1.0	Hezhen	East Asia (HGDP)
	HGDP01237			1.0	Hezhen	East Asia (HGDP)
	HGDP01238			2.0	Hezhen	East Asia (HGDP)
	HGDP01239			2.0	Hezhen	East Asia (HGDP)
	HGDP01241			1.0	Hezhen	East Asia (HGDP)
	HGDP01243			1.0	Xibo	East Asia (HGDP)
	HGDP01244			1.0	Xibo	East Asia (HGDP)
	HGDP01245			1.0	Xibo	East Asia (HGDP)
	HGDP01247			1.0	Xibo	East Asia (HGDP)
	HGDP01248			1.0	Xibo	East Asia (HGDP)
	HGDP01249			1.0	Xibo	East Asia (HGDP)
	HGDP01251			2.0	Xibo	East Asia (HGDP)
	HGDP01254			2.0	Mozabite	Middle East (HGDP)
	HGDP01255			1.0	Mozabite	Middle East (HGDP)
	HGDP01256			1.0	Mozabite	Middle East (HGDP)
	HGDP01257			1.0	Mozabite	Middle East (HGDP)
	HGDP01258			1.0	Mozabite	Middle East (HGDP)
	HGDP01259			1.0	Mozabite	Middle East (HGDP)
	HGDP01260			1.0	Mozabite	Middle East (HGDP)
	HGDP01261			1.0	Mozabite	Middle East (HGDP)
	HGDP01262			1.0	Mozabite	Middle East (HGDP)
	HGDP01263			1.0	Mozabite	Middle East (HGDP)
	HGDP01264			1.0	Mozabite	Middle East (HGDP)
	HGDP01265			1.0	Mozabite	Middle East (HGDP)
	HGDP01266			1.0	Mozabite	Middle East (HGDP)
	HGDP01267			2.0	Mozabite	Middle East (HGDP)
	HGDP01268			1.0	Mozabite	Middle East (HGDP)
	HGDP01269			1.0	Mozabite	Middle East (HGDP)
	HGDP01272			1.0	Mozabite	Middle East (HGDP)
	HGDP01273			2.0	Mozabite	Middle East (HGDP)
	HGDP01275			2.0	Mozabite	Middle East (HGDP)
	HGDP01276			2.0	Mozabite	Middle East (HGDP)
	HGDP01277			2.0	Mozabite	Middle East (HGDP)
	HGDP01279			1.0	Mozabite	Middle East (HGDP)
	HGDP01280			2.0	Mozabite	Middle East (HGDP)
	HGDP01282			1.0	Mozabite	Middle East (HGDP)
	HGDP01283			1.0	Mandenka	Africa (HGDP)
	HGDP01285			1.0	Mandenka	Africa (HGDP)
	HGDP01287			2.0	Northern Han	East Asia (HGDP)
	HGDP01288			1.0	Northern Han	East Asia (HGDP)
	HGDP01289			1.0	Northern Han	East Asia (HGDP)
	HGDP01290			1.0	Northern Han	East Asia (HGDP)
	HGDP01291			2.0	Northern Han	East Asia (HGDP)
	HGDP01292			1.0	Northern Han	East Asia (HGDP)
	HGDP01293			1.0	Northern Han	East Asia (HGDP)
	HGDP01294			1.0	Northern Han	East Asia (HGDP)
	HGDP01295			1.0	Northern Han	East Asia (HGDP)
	HGDP01296			1.0	Northern Han	East Asia (HGDP)
	HGDP01299			1.0	Uygur	Central South Asia (HGDP)
	HGDP01301			1.0	Uygur	Central South Asia (HGDP)
	HGDP01302			1.0	Uygur	Central South Asia (HGDP)
	HGDP01304			1.0	Uygur	Central South Asia (HGDP)
	HGDP01305			2.0	Uygur	Central South Asia (HGDP)
	HGDP01309			1.0	Dai	East Asia (HGDP)
	HGDP01310			1.0	Dai	East Asia (HGDP)
	HGDP01311			1.0	Dai	East Asia (HGDP)
	HGDP01313			1.0	Dai	East Asia (HGDP)
	HGDP01316			2.0	Dai	East Asia (HGDP)
	HGDP01317			1.0	Lahu	East Asia (HGDP)
	HGDP01318			1.0	Lahu	East Asia (HGDP)
	HGDP01319			1.0	Lahu	East Asia (HGDP)
	HGDP01321			1.0	Lahu	East Asia (HGDP)
	HGDP01322			1.0	Lahu	East Asia (HGDP)
	HGDP01326			1.0	Lahu	East Asia (HGDP)
	HGDP01327			1.0	She	East Asia (HGDP)
	HGDP01328			1.0	She	East Asia (HGDP)
	HGDP01329			1.0	She	East Asia (HGDP)
	HGDP01330			1.0	She	East Asia (HGDP)
	HGDP01331			1.0	She	East Asia (HGDP)
	HGDP01332			1.0	She	East Asia (HGDP)
	HGDP01334			2.0	She	East Asia (HGDP)
	HGDP01336			2.0	She	East Asia (HGDP)
	HGDP01337			1.0	Naxi	East Asia (HGDP)
	HGDP01339			1.0	Naxi	East Asia (HGDP)
	HGDP01340			1.0	Naxi	East Asia (HGDP)
	HGDP01341			1.0	Naxi	East Asia (HGDP)
	HGDP01342			1.0	Naxi	East Asia (HGDP)
	HGDP01346			2.0	Naxi	East Asia (HGDP)
	HGDP01347			1.0	Tu	East Asia (HGDP)
	HGDP01348			1.0	Tu	East Asia (HGDP)
	HGDP01349			1.0	Tu	East Asia (HGDP)
	HGDP01351			1.0	Tu	East Asia (HGDP)
	HGDP01352			1.0	Tu	East Asia (HGDP)
	HGDP01353			1.0	Tu	East Asia (HGDP)
	HGDP01354			2.0	Tu	East Asia (HGDP)
	HGDP01356			2.0	Tu	East Asia (HGDP)
	HGDP01357			1.0	Basque	Europe (HGDP)
	HGDP01358			1.0	Basque	Europe (HGDP)
	HGDP01359			1.0	Basque	Europe (HGDP)
	HGDP01360			1.0	Basque	Europe (HGDP)
	HGDP01361			1.0	Basque	Europe (HGDP)
	HGDP01362			1.0	Basque	Europe (HGDP)
	HGDP01363			2.0	Basque	Europe (HGDP)
	HGDP01366			2.0	Basque	Europe (HGDP)
	HGDP01367			2.0	Basque	Europe (HGDP)
	HGDP01369			2.0	Basque	Europe (HGDP)
	HGDP01370			1.0	Basque	Europe (HGDP)
	HGDP01371			1.0	Basque	Europe (HGDP)
	HGDP01372			1.0	Basque	Europe (HGDP)
	HGDP01373			2.0	Basque	Europe (HGDP)
	HGDP01374			1.0	Basque	Europe (HGDP)
	HGDP01375			1.0	Basque	Europe (HGDP)
	HGDP01376			1.0	Basque	Europe (HGDP)
	HGDP01377			1.0	Basque	Europe (HGDP)
	HGDP01378			1.0	Basque	Europe (HGDP)
	HGDP01379			1.0	Basque	Europe (HGDP)
	HGDP01380			2.0	Basque	Europe (HGDP)
	HGDP01381			2.0	Adygei	Europe (HGDP)
	HGDP01382			2.0	Adygei	Europe (HGDP)
	HGDP01383			1.0	Adygei	Europe (HGDP)
	HGDP01384			2.0	Adygei	Europe (HGDP)
	HGDP01385			1.0	Adygei	Europe (HGDP)
	HGDP01386			2.0	Adygei	Europe (HGDP)
	HGDP01387			2.0	Adygei	Europe (HGDP)
	HGDP01388			2.0	Adygei	Europe (HGDP)
	HGDP01396			1.0	Adygei	Europe (HGDP)
	HGDP01397			1.0	Adygei	Europe (HGDP)
	HGDP01398			2.0	Adygei	Europe (HGDP)
	HGDP01399			2.0	Adygei	Europe (HGDP)
	HGDP01400			2.0	Adygei	Europe (HGDP)
	HGDP01403			1.0	Adygei	Europe (HGDP)
	HGDP01404			1.0	Adygei	Europe (HGDP)
	HGDP01405			1.0	Bantu Kenya	Africa (HGDP)
	HGDP01406			1.0	Bantu Kenya	Africa (HGDP)
	HGDP01408			1.0	Bantu Kenya	Africa (HGDP)
	HGDP01411			1.0	Bantu Kenya	Africa (HGDP)
	HGDP01412			1.0	Bantu Kenya	Africa (HGDP)
	HGDP01413			1.0	Bantu Kenya	Africa (HGDP)
	HGDP01415			1.0	Bantu Kenya	Africa (HGDP)
	HGDP01416			1.0	Bantu Kenya	Africa (HGDP)
	HGDP01418			1.0	Bantu Kenya	Africa (HGDP)
	HGDP01419			1.0	Bantu Kenya	Africa (HGDP)
	LP6005441-DNA_A01			1.0	Adygei	WestEurasia
	LP6005441-DNA_A03			2.0	Bougainville	Oceania
	LP6005441-DNA_A04			2.0	Piapoco	America
	LP6005441-DNA_A05			1.0	French	WestEurasia
	LP6005441-DNA_A06			1.0	Bergamo	WestEurasia
	LP6005441-DNA_A08			1.0	Mbuti	Africa
	LP6005441-DNA_A09			1.0	Naxi	EastAsia
	LP6005441-DNA_A11			1.0	Ju_hoan_North	Africa
	LP6005441-DNA_A12			2.0	Surui	America
	LP6005441-DNA_B01			2.0	Adygei	WestEurasia
	LP6005441-DNA_B02			2.0	BantuKenya	Africa
	LP6005441-DNA_B03			2.0	Bougainville	Oceania
	LP6005441-DNA_B04			2.0	Piapoco	America
	LP6005441-DNA_B05			2.0	French	WestEurasia
	LP6005441-DNA_B06			2.0	Bergamo	WestEurasia
	LP6005441-DNA_B07			2.0	Lahu	EastAsia
	LP6005441-DNA_B08			2.0	Mbuti	Africa
	LP6005441-DNA_B09			2.0	Naxi	EastAsia
	LP6005441-DNA_B11			1.0	Ju_hoan_North	Africa
	LP6005441-DNA_B12			2.0	Surui	America
	LP6005441-DNA_C01			1.0	Balochi	SouthAsia
	LP6005441-DNA_C02			1.0	Basque	WestEurasia
	LP6005441-DNA_C03			1.0	Brahui	SouthAsia
	LP6005441-DNA_C05			1.0	Han	EastAsia
	LP6005441-DNA_C06			1.0	Japanese	EastAsia
	LP6005441-DNA_C07			1.0	Makrani	SouthAsia
	LP6005441-DNA_C08			1.0	Miao	EastAsia
	LP6005441-DNA_C09			1.0	Orcadian	WestEurasia
	LP6005441-DNA_C10			1.0	Pathan	SouthAsia
	LP6005441-DNA_C11			1.0	Sardinian	WestEurasia
	LP6005441-DNA_D01			1.0	Balochi	SouthAsia
	LP6005441-DNA_D02			2.0	Basque	WestEurasia
	LP6005441-DNA_D03			1.0	Brahui	SouthAsia
	LP6005441-DNA_D04			2.0	Dai	EastAsia
	LP6005441-DNA_D05			2.0	Han	EastAsia
	LP6005441-DNA_D06			2.0	Japanese	EastAsia
	LP6005441-DNA_D07			2.0	Makrani	SouthAsia
	LP6005441-DNA_D08			2.0	Miao	EastAsia
	LP6005441-DNA_D09			2.0	Orcadian	WestEurasia
	LP6005441-DNA_D10			2.0	Pathan	SouthAsia
	LP6005441-DNA_D11			2.0	Sardinian	WestEurasia
	LP6005441-DNA_D12			2.0	Tu	EastAsia
	LP6005441-DNA_E02			1.0	BedouinB	WestEurasia
	LP6005441-DNA_E03			1.0	Burusho	SouthAsia
	LP6005441-DNA_E05			1.0	Hazara	SouthAsia
	LP6005441-DNA_E06			1.0	Kalash	SouthAsia
	LP6005441-DNA_E07			1.0	Mandenka	Africa
	LP6005441-DNA_E08			1.0	Mongola	CentralAsiaSiberia
	LP6005441-DNA_E09			1.0	Oroqen	EastAsia
	LP6005441-DNA_E10			1.0	Pima	America
	LP6005441-DNA_F01			1.0	BantuHerero	Africa
	LP6005441-DNA_F02			2.0	BedouinB	WestEurasia
	LP6005441-DNA_F03			2.0	Burusho	SouthAsia
	LP6005441-DNA_F04			2.0	Daur	EastAsia
	LP6005441-DNA_F05			1.0	Hazara	SouthAsia
	LP6005441-DNA_F06			2.0	Kalash	SouthAsia
	LP6005441-DNA_F07			2.0	Mandenka	Africa
	LP6005441-DNA_F08			2.0	Mongola	CentralAsiaSiberia
	LP6005441-DNA_F09			2.0	Oroqen	EastAsia
	LP6005441-DNA_F10			2.0	Pima	America
	LP6005441-DNA_F12			2.0	Tujia	EastAsia
	LP6005441-DNA_G02			1.0	Biaka	Africa
	LP6005441-DNA_G03			1.0	Cambodian	EastAsia
	LP6005441-DNA_G04			1.0	Druze	WestEurasia
	LP6005441-DNA_G05			1.0	Hezhen	EastAsia
	LP6005441-DNA_G06			1.0	Karitiana	America
	LP6005441-DNA_G07			2.0	Mayan	America
	LP6005441-DNA_G08			1.0	Mozabite	Africa
	LP6005441-DNA_G10			1.0	Russian	WestEurasia
	LP6005441-DNA_G11			1.0	Sindhi	SouthAsia
	LP6005441-DNA_G12			1.0	Tuscan	WestEurasia
	LP6005441-DNA_H02			1.0	Biaka	Africa
	LP6005441-DNA_H03			2.0	Cambodian	EastAsia
	LP6005441-DNA_H05			2.0	Hezhen	EastAsia
	LP6005441-DNA_H06			2.0	Karitiana	America
	LP6005441-DNA_H07			2.0	Mayan	America
	LP6005441-DNA_H08			2.0	Mozabite	Africa
	LP6005441-DNA_H09			2.0	Palestinian	WestEurasia
	LP6005441-DNA_H10			2.0	Russian	WestEurasia
	LP6005441-DNA_H11			2.0	Sindhi	SouthAsia
	LP6005441-DNA_H12			2.0	Tuscan	WestEurasia
	LP6005442-DNA_A02			1.0	Yoruba	Africa
	LP6005442-DNA_B01			2.0	Uygur	EastAsia
	LP6005442-DNA_B02			2.0	Yoruba	Africa
	LP6005442-DNA_D01			1.0	Xibo	EastAsia
	LP6005442-DNA_F01			2.0	Yakut	CentralAsiaSiberia
	LP6005442-DNA_G01			1.0	Yi	EastAsia
	LP6005442-DNA_H01			2.0	Yi	EastAsia
	LP6005443-DNA_A01			1.0	BantuKenya	Africa
	LP6005443-DNA_A02			1.0	Tujia	EastAsia
	LP6005443-DNA_B01			1.0	Dai	EastAsia
	LP6005443-DNA_C02			1.0	Xibo	EastAsia
	LP6005443-DNA_D01			2.0	Druze	WestEurasia
	LP6005443-DNA_D02			1.0	Yakut	CentralAsiaSiberia
	LP6005443-DNA_D08			2.0	Papuan	Oceania
	LP6005443-DNA_E01			1.0	Lahu	EastAsia
	LP6005443-DNA_E02			1.0	BantuHerero	Africa
	LP6005443-DNA_E08			2.0	Papuan	Oceania
	LP6005443-DNA_E09			1.0	Naxi	EastAsia
	LP6005443-DNA_F01			1.0	She	EastAsia
	LP6005443-DNA_F02			1.0	BantuTswana	Africa
	LP6005443-DNA_F07			1.0	Papuan	Oceania
	LP6005443-DNA_G01			2.0	She	EastAsia
	LP6005443-DNA_G02			1.0	BantuTswana	Africa
	LP6005443-DNA_G08			1.0	Ju_hoan_North	Africa
	LP6005443-DNA_H01			1.0	Tu	EastAsia
	LP6005592-DNA_B03			1.0	Palestinian	WestEurasia
	LP6005592-DNA_C03			1.0	Mbuti	Africa
	LP6005592-DNA_D03			2.0	Dai	EastAsia
	SS6004467			1.0	Dai	EastAsia
	SS6004468			1.0	French	WestEurasia
	SS6004469			1.0	Han	EastAsia
	SS6004470			1.0	Mandenka	Africa
	SS6004471			1.0	Mbuti	Africa
	SS6004473			1.0	Ju_hoan_North	Africa
	SS6004474			1.0	Sardinian	WestEurasia
	SS6004475			1.0	Yoruba	Africa
	SS6004476			1.0	Karitiana	America
